time,voltage,velocity_sonic
7.8,3.047987666463,20.506037143582
7.85,3.056975214013,20.824298935858
7.9,3.059301673463,20.999987315383
7.95,3.056976515468,20.814666022017
8.0,3.057057671417,20.883413212942
8.05,3.060627502481,20.908401517541
8.1,3.058741610204,20.924697831879
8.15,3.056001462595,20.80067717155
8.2,3.057776917264,20.875350356829
8.25,3.058007074919,20.906097918544
8.3,3.054711333564,20.824137574612
8.35,3.058693846558,20.835439616483
8.4,3.055776053217,20.828664895167
8.45,3.054757890943,20.787423284634
8.5,3.059365671965,21.020733238273
8.55,3.062284931917,21.025354635459
8.6,3.07161912481,21.233358263824
8.65,3.071536745568,21.404692237931
8.7,3.077426542314,21.535921243908
8.75,3.076933021414,21.537519782674
8.8,3.071820776122,21.442370470735
8.85,3.059298848371,21.013438915649
8.9,3.06025716587,21.059652803527
8.95,3.060727738762,20.951121727663
9.0,3.056106763731,20.769748783963
9.05,3.058761406152,20.937488185972
9.1,3.061455227392,20.975784413165
9.15,3.063743090202,20.955684616468
9.2,3.061872705732,21.171496784436
9.25,3.069016149434,21.214356580685
9.3,3.066368184047,21.316906158168
9.35,3.064241855124,21.057886790071
9.4,3.067855809657,21.177504080642
9.45,3.064553005574,21.165726200784
9.5,3.055035143001,20.73898914486
9.55,3.047440300127,20.458659566874
9.6,3.042864664902,20.284548751115
9.65,3.047314155433,20.570468545883
9.7,3.05047658769,20.63226191661
9.75,3.055717550475,20.796400138512
9.8,3.052868474838,20.643837217913
9.85,3.051293861745,20.698859627824
9.9,3.047604168067,20.479308049783
9.95,3.054600036001,20.660337192767
10.0,3.05625730012,20.826780162961
10.05,3.052833278214,20.763012200848
10.1,3.05424428827,20.753864601721
10.15,3.060188014354,20.981337853788
10.2,3.06188997893,21.011627700855
10.25,3.063879767126,21.138890092629
10.3,3.064850358313,21.115090866441
10.35,3.058199100116,20.898298125867
10.4,3.056977629213,20.894033221148
10.45,3.059923283683,21.006000487734
10.5,3.065105852952,21.110655267085
10.55,3.065351023171,21.085361536238
10.6,3.064055900792,21.192405735516
10.65,3.064122954973,21.112920087854
10.7,3.053180717496,20.894001043891
10.75,3.052763722928,20.717723291376
10.8,3.0566542019,20.871794380785
10.85,3.059625700549,20.947241029038
10.9,3.060188945071,20.948569264074
10.95,3.055056900083,20.814088966334
11.0,3.062941646625,21.000446688124
11.05,3.056438361073,20.865145118615
11.1,3.0598997818,21.010048760159
11.15,3.062309108446,20.999083481558
11.2,3.055852740084,20.795848277557
11.25,3.046896506243,20.51141261208
11.3,3.050124970684,20.649434481596
11.35,3.054922786632,20.683840431553
11.4,3.05072523752,20.687070924485
11.45,3.051122916669,20.502804816163
11.5,3.053743407507,20.793728173205
11.55,3.057948962075,20.928406302824
11.6,3.053995932158,20.701538968786
11.65,3.056280783885,20.791691753548
11.7,3.055553467809,20.773725270701
11.75,3.051480308448,20.6863452071
11.8,3.05123155284,20.650155588702
11.85,3.058226156432,20.782403721761
11.9,3.0545243699,20.810705610397
11.95,3.056958324163,20.866337129172
12.0,3.058990281841,20.911986469262
12.05,3.062419439564,20.969109618495
12.1,3.058366596295,21.074400523402
12.15,3.064320283881,21.06462063676
12.2,3.051662418923,20.786910461638
12.25,3.052701728262,20.668971798199
12.3,3.051976148026,20.616436949653
12.35,3.044603384262,20.495777873892
12.4,3.04790681031,20.401411570352
12.45,3.043658033054,20.394982858322
12.5,3.041458272019,20.254434540165
12.55,3.042872950949,20.324108304631
12.6,3.04072302323,20.320782415303
12.65,3.043762614964,20.329926310166
12.7,3.039876643333,20.334047925854
12.75,3.0407607901,20.265504567889
12.8,3.036385302587,20.099494788303
12.85,3.034712973888,20.099184817946
12.9,3.035274363798,19.986532510251
12.95,3.032571254883,19.999836745886
13.0,3.032506746202,20.045602897196
13.05,3.027899674633,19.870381109866
13.1,3.028008143932,19.850278670861
13.15,3.025787287647,19.740721900417
13.2,3.021897534684,19.658920693347
13.25,3.028284747071,19.780868937127
13.3,3.029493405996,19.750924408786
13.35,3.027920795399,19.776641256552
13.4,3.02666324572,19.81650322859
13.45,3.023997569291,19.710579111259
13.5,3.02744726453,19.769690009284
13.55,3.029930633506,19.910380423458
13.6,3.029483647416,19.858421562331
13.65,3.030664835808,19.919245276795
13.7,3.032129201222,20.092024506112
13.75,3.029650703766,19.915838338516
13.8,3.023787861959,19.741003168667
13.85,3.020246368224,19.656910275564
13.9,3.022119050716,19.63456353363
13.95,3.019017448667,19.525747181449
14.0,3.02267940139,19.491275703
14.05,3.017171974939,19.502733699056
14.1,3.026168732098,19.730192633324
14.15,3.030596309346,19.821178935552
14.2,3.025295916378,19.709712716091
14.25,3.024564196633,19.708947389806
14.3,3.023539887446,19.678162553716
14.35,3.029361130227,19.885524096757
14.4,3.020494951948,19.596550030054
14.45,3.017730692176,19.501325330863
14.5,3.020327147418,19.512270360467
14.55,3.023837421272,19.588622352641
14.6,3.018717888612,19.517037467931
14.65,3.022121099362,19.641598954232
14.7,3.025227280163,19.776564041499
14.75,3.028895636634,19.768252006163
14.8,3.030654908361,19.990126684385
14.85,3.032047407164,19.8852284782
14.9,3.024878989943,19.786783458791
14.95,3.033582588745,19.969885628557
15.0,3.035799890275,19.998670944165
15.05,3.032336971506,19.931982115791
15.1,3.032373863774,19.937607271101
15.15,3.023465602081,19.560043212358
15.2,3.020240201029,19.512937167798
15.25,3.025952190968,19.727090763562
15.3,3.024104757193,19.662169306423
15.35,3.023480473371,19.675973848577
15.4,3.023143588909,19.798443809834
15.45,3.024939877851,19.832054669751
15.5,3.029228910526,19.821758660743
15.55,3.025167185564,19.774150705491
15.6,3.024803923869,19.815839273463
15.65,3.030553737043,19.883187766566
15.7,3.029824883183,19.889513914353
15.75,3.028440353057,19.733019870806
15.8,3.027780187707,19.711150819966
15.85,3.017741923729,19.605796144139
15.9,3.017044258076,19.565502624065
15.95,3.025316918211,19.749616729191
16.0,3.019273882813,19.514572071307
16.05,3.022354320215,19.652568940092
16.1,3.022952699989,19.645185612146
16.15,3.024278656372,19.715520307611
16.2,3.023868290447,19.770309860216
16.25,3.022216122432,19.638485463568
16.3,3.022363091495,19.598517564649
16.35,3.024462967966,19.620686567098
16.4,3.022894269558,19.640965042761
16.45,3.022204528585,19.670215945225
16.5,3.025644944959,19.690157708932
16.55,3.023557575643,19.658528946237
16.6,3.021386774522,19.594962066276
16.65,3.016062568041,19.359479033486
16.7,3.014368730408,19.312719968849
16.75,3.014435165838,19.394746521574
16.8,3.014517854047,19.360181912807
16.85,3.017232838341,19.461678698596
16.9,3.021761230541,19.542675315921
16.95,3.018168040761,19.478707664526
17.0,3.019834097794,19.452756022878
17.05,3.021694006822,19.668017208214
17.1,3.022205999414,19.631680975451
17.15,3.022584236026,19.700644863221
17.2,3.023140372665,19.722863011364
17.25,3.02846334372,19.846900038191
17.3,3.022641343498,19.70497583493
17.35,3.032827365094,20.006985292727
17.4,3.029279013656,19.925987577757
17.45,3.030048123622,19.856445504202
17.5,3.028390470377,19.843269517173
17.55,3.028895637479,19.824959146177
17.6,3.03126341976,19.849722892111
17.65,3.035726882799,20.193616777977
17.7,3.032135450144,20.000558879019
17.75,3.036425876589,20.049396818308
17.8,3.039126568097,20.226979076957
17.85,3.037020997239,20.143370943675
17.9,3.03056907999,19.908249987122
17.95,3.031703740636,19.875097207274
18.0,3.028709197916,19.789947064466
18.05,3.021043469126,19.544811082804
18.1,3.016707316406,19.379720822499
18.15,3.021936671828,19.56225678884
18.2,3.020238799431,19.485819789073
18.25,3.023227963823,19.650688342456
18.3,3.017578199778,19.42987762873
18.35,3.026235895833,19.756102119267
18.4,3.027852027513,19.74361696188
18.45,3.024743833749,19.748398780578
18.5,3.023326141399,19.708190618957
18.55,3.027261589918,19.812407169799
18.6,3.030420798226,19.806321873917
18.65,3.022880402424,19.700867459409
18.7,3.024284949003,19.589979544219
18.75,3.020639664042,19.502632686424
18.8,3.020335318458,19.561881313664
18.85,3.028990903928,19.861519582697
18.9,3.030626205811,19.954297005944
18.95,3.026620952683,19.822144043517
19.0,3.01935153538,19.630753432181
19.05,3.030485670817,19.871830685104
19.1,3.023224418304,19.609682578027
19.15,3.022220388131,19.652520460112
19.2,3.019414186606,19.53127799883
19.25,3.014639320583,19.276774804727
19.3,3.008037130419,19.150183163195
19.35,3.007408251089,19.063886247225
19.4,3.009806689708,19.15706301637
19.45,3.002285647862,19.01920056515
19.5,3.004703753959,18.92012100164
19.55,3.00559377368,19.014623857555
19.6,3.008057571724,18.976624820444
19.65,3.007776787058,19.065768179001
19.7,3.006461178683,19.149258349138
19.75,3.005520931733,18.980198209938
19.8,3.003160781589,18.953874456962
19.85,3.003496027183,18.943244871925
19.9,3.007612187475,19.155388423461
19.95,3.007935554949,19.156761720938
20.0,3.008476085081,19.171473957983
20.05,3.006095469289,19.148620182965
20.1,3.00940860784,19.140180027108
20.15,3.007868116363,19.064573556673
20.2,3.004850383415,19.110649480565
20.25,3.013681514881,19.323243327232
20.3,3.010809774022,19.237882053297
20.35,3.016070968923,19.34561325805
20.4,3.018549489762,19.497142861283
20.45,3.022228393958,19.577478327763
20.5,3.017762229361,19.537483238135
20.55,3.028086148868,19.799933991134
20.6,3.028294014664,19.778394270593
20.65,3.031550487125,19.891676452216
20.7,3.033384404797,19.980849202018
20.75,3.034448931856,20.004479973173
20.8,3.030133080298,19.896699241539
20.85,3.028886633239,19.779105008762
20.9,3.028186721971,19.861730938462
20.95,3.022675078015,19.614593375172
21.0,3.025378375827,19.730012321446
21.05,3.021870549021,19.63089792572
21.1,3.020511163786,19.540956863523
21.15,3.019049345986,19.435830144494
21.2,3.015980012574,19.453891496808
21.25,3.015810019662,19.438980186706
21.3,3.02261317968,19.598851482709
21.35,3.022988083847,19.554422342046
21.4,3.021581415914,19.60113733089
21.45,3.017730903399,19.432100577043
21.5,3.018934204931,19.407075432397
21.55,3.017870899942,19.556547198824
21.6,3.022687395206,19.669096042277
21.65,3.023795894884,19.729391597065
21.7,3.029182578924,19.751497201181
21.75,3.024046674446,19.588723734374
21.8,3.017676307662,19.478870519158
21.85,3.020385432364,19.443350081875
21.9,3.017699358301,19.437115093493
21.95,3.019670490638,19.478269370368
22.0,3.023046624472,19.67225818308
22.05,3.026792728037,19.82909483301
22.1,3.031165306238,19.858061166346
22.15,3.033753821351,19.903551494634
22.2,3.030179720548,19.867728862438
22.25,3.027240635839,19.740967274255
22.3,3.023282805926,19.738314332141
22.35,3.021481791884,19.64518381002
22.4,3.019848434077,19.579016466263
22.45,3.016521252248,19.394247958394
22.5,3.013257343938,19.433996708743
22.55,3.012763664807,19.26688776103
22.6,3.010942896935,19.300563167922
22.65,3.012543722324,19.35503497855
22.7,3.014707532037,19.454303724215
22.75,3.01826579211,19.482975838118
22.8,3.017247546078,19.382375254061
22.85,3.022586889407,19.615980955374
22.9,3.027031577759,19.739177455737
22.95,3.021680975699,19.578255929688
23.0,3.023918202371,19.672413139273
23.05,3.015892868267,19.447242590565
23.1,3.01583467299,19.43840207996
23.15,3.019608869011,19.454460596537
23.2,3.018424638968,19.558642429376
23.25,3.018197877889,19.352112549745
23.3,3.016089274431,19.353184297075
23.35,3.007689263584,19.1685425236
23.4,3.011202073104,19.250724766892
23.45,3.007544838608,19.153351574887
23.5,3.011366769577,19.238019443768
23.55,3.011262244005,19.28676229484
23.6,3.02056167816,19.467910356106
23.65,3.022909852014,19.607372353649
23.7,3.021538544144,19.584477624194
23.75,3.01592776873,19.473596982971
23.8,3.01088080192,19.207441505034
23.85,3.01122272813,19.331450645172
23.9,3.019638033037,19.501305123081
23.95,3.014844003654,19.417591095564
24.0,3.012077920657,19.347656243246
24.05,3.013999395368,19.342048330651
24.1,3.021392049495,19.505855517013
24.15,3.020039450186,19.511458665985
24.2,3.018056360581,19.576555361697
24.25,3.025375992935,19.689506273827
24.3,3.022812205907,19.71673000287
24.35,3.023681869913,19.545365857122
24.4,3.021922165889,19.60093523666
24.45,3.017616661646,19.503073456925
24.5,3.020867363481,19.500228302674
24.55,3.021846998453,19.699294756864
24.6,3.021131075988,19.557375292253
24.65,3.026269407684,19.673269882963
24.7,3.022617294025,19.825504520537
24.75,3.03044649069,19.906023008094
24.8,3.034266737454,20.007624505138
24.85,3.038031593949,20.09199455672
24.9,3.036503899729,20.119373779756
24.95,3.032707941662,20.144696131501
25.0,3.037066038257,20.175318019428
25.05,3.040044936367,20.217098316943
25.1,3.043434498915,20.239688033415
25.15,3.039350892692,20.204900643374
25.2,3.03792192539,20.178504131812
25.25,3.041264194324,20.271578804
25.3,3.035185948277,20.057746047928
25.35,3.03719019702,20.254686915169
25.4,3.034493745752,20.073071155898
25.45,3.033975039924,20.135293449437
25.5,3.034781263077,20.108918697378
25.55,3.034774892191,20.127017238198
25.6,3.040636163003,20.160879502197
25.65,3.039498341204,20.21637830457
25.7,3.043218684384,20.34299449734
25.75,3.034139467431,20.095626811984
25.8,3.032396908054,20.03960349641
25.85,3.030007262785,19.958408625846
25.9,3.037850139938,20.04929059141
25.95,3.030929910268,20.004055939377
26.0,3.028529958096,19.817259108752
26.05,3.031364203269,19.848839701638
26.1,3.023607018925,19.714953145244
26.15,3.023436845574,19.667364976332
26.2,3.019974870507,19.471695937976
26.25,3.016007017596,19.467806291922
26.3,3.01944009109,19.518091130226
26.35,3.018407567803,19.493750172012
26.4,3.020351339728,19.562020860202
26.45,3.02432225252,19.601179565865
26.5,3.019021166934,19.595948638969
26.55,3.018610768469,19.427413175447
26.6,3.016097082441,19.398546984602
26.65,3.014514831138,19.284905568454
26.7,3.015711699703,19.416887582577
26.75,3.019511365125,19.530230804984
26.8,3.023074252876,19.633168697123
26.85,3.024468983036,19.711867434146
26.9,3.02400002532,19.700197079476
26.95,3.034016723523,19.979931977604
27.0,3.034010560491,20.024133387322
27.05,3.027424760452,19.909080654594
27.1,3.031413453253,19.994510559183
27.15,3.036985592583,20.124145592368
27.2,3.0354070189,20.062162423076
27.25,3.036977408292,20.103728299608
27.3,3.039539009573,20.200035787706
27.35,3.033521718136,20.040725819932
27.4,3.030204606016,19.969030866655
27.45,3.032653811524,19.899838254876
27.5,3.024491512212,19.710948518481
27.55,3.023661240199,19.750113462268
27.6,3.027945320525,19.815147837675
27.65,3.025142083438,19.692157079105
27.7,3.01861347923,19.671752161165
27.75,3.02470758655,19.6725005571
27.8,3.028633841478,19.762466908164
27.85,3.024438124115,19.753524305853
27.9,3.027666596481,19.83494649401
27.95,3.029432288386,19.828108056357
28.0,3.030951194472,19.906040677714
28.05,3.031510918993,19.954724413205
28.1,3.029016640302,19.763176808634
28.15,3.026960046947,19.671051043091
28.2,3.021989833889,19.642388570761
28.25,3.017426282249,19.423837829016
28.3,3.023834772166,19.594032896412
28.35,3.025600348551,19.75706110415
28.4,3.022927487615,19.658559099786
28.45,3.021879024854,19.497236255412
28.5,3.028184657549,19.807250348298
28.55,3.021172711217,19.646603627596
28.6,3.027261237894,19.773582476248
28.65,3.022421299885,19.780735663933
28.7,3.021904701064,19.562330454193
28.75,3.016695657395,19.435922244871
28.8,3.014642286811,19.427588045718
28.85,3.013730493775,19.316224045972
28.9,3.011837739401,19.287768658165
28.95,3.014048150549,19.353555694134
29.0,3.013623740815,19.418364989151
29.05,3.017602768832,19.3850110413
29.1,3.013495936581,19.323281007054
29.15,3.017722099588,19.390406842392
29.2,3.019023805655,19.443532924121
29.25,3.019675599658,19.601609645077
29.3,3.032114387318,19.800490163488
29.35,3.028832060757,19.812059006202
29.4,3.021359301227,19.607129237677
29.45,3.023753076379,19.670064104997
29.5,3.023568911845,19.68669743706
29.55,3.027803669123,19.845515790498
29.6,3.0297154344,19.916430127758
29.65,3.037097841357,20.063307352775
29.7,3.041388605797,20.317563030432
29.75,3.038088425564,20.12695608691
29.8,3.036202899331,20.122170366487
29.85,3.029391747494,19.894708981975
29.9,3.022893208545,19.597167101541
29.95,3.022580772552,19.654417380202
30.0,3.016603249968,19.506891186106
30.05,3.026552038874,19.748727157625
30.1,3.027585537447,19.766302346991
30.15,3.02839791433,19.787383739898
30.2,3.017237731842,19.587794341421
30.25,3.014736876546,19.376150298588
30.3,3.012421403021,19.444021458487
30.35,3.014197737378,19.387155478746
30.4,3.017085274332,19.460112970327
30.45,3.013456838262,19.419154347482
30.5,3.01858924748,19.490792063145
30.55,3.016268631721,19.398546987444
30.6,3.022175593845,19.61545510167
30.65,3.02054714351,19.629319585518
30.7,3.022530051821,19.621638666451
30.75,3.025914499177,19.634731153178
30.8,3.02991906094,19.82478663866
30.85,3.02676880264,19.816708103534
30.9,3.021516893265,19.668437448868
30.95,3.019219910797,19.487356078704
31.0,3.025439759747,19.585605409071
31.05,3.020371815633,19.585096122966
31.1,3.012379730029,19.396435801644
31.15,3.012399582985,19.36616427251
31.2,3.015340547184,19.340117717841
31.25,3.021220920039,19.534877729673
31.3,3.015994850631,19.506630633089
31.35,3.017681078766,19.442353382761
31.4,3.017684959454,19.54001037099
31.45,3.021236444166,19.618943905042
31.5,3.017536319489,19.47473548341
31.55,3.022460202638,19.60501113659
31.6,3.022244600942,19.577892930762
31.65,3.019503036743,19.65821887495
31.7,3.016023674258,19.350893777091
31.75,3.010847203656,19.294783353554
31.8,3.013833497373,19.293424913134
31.85,3.011744329181,19.356826477353
31.9,3.014007227125,19.293443700959
31.95,3.018061546221,19.357375148326
32.0,3.01752233997,19.394989173155
32.05,3.012479108034,19.204730770412
32.1,3.007421489974,18.972399580487
32.15,3.001580919768,18.944966373048
32.2,3.006062145087,19.120597351214
32.25,3.01085209038,19.235419810488
32.3,3.015072881904,19.366376899004
32.35,3.010718940122,19.341696150437
32.4,3.011655663506,19.267858223089
32.45,3.007023303729,19.080806797653
32.5,3.010581413985,19.255310039771
32.55,3.019044452847,19.545968173637
32.6,3.017991817669,19.400674908344
32.65,3.018082576914,19.458747227804
32.7,3.020380786923,19.555716649207
32.75,3.016926437027,19.551832872303
32.8,3.023184520086,19.701997479576
32.85,3.028860714873,19.859239759493
32.9,3.02714027973,19.823841596161
32.95,3.024529971998,19.793800229466
33.0,3.027536675173,19.630660779347
33.05,3.021878657272,19.687971223199
33.1,3.023908291025,19.719554047886
33.15,3.027331000688,19.736046452934
33.2,3.027452808911,19.834466796438
33.25,3.026678232089,19.751764090812
33.3,3.030420663751,19.84341496485
33.35,3.034395594613,19.959983417182
33.4,3.033485449263,19.987288606694
33.45,3.028344787625,19.933859736778
33.5,3.030184911533,19.716769983547
33.55,3.023645151101,19.704561218816
33.6,3.024916206362,19.67518100374
33.65,3.025854431857,19.703114665941
33.7,3.026592045659,19.757361590983
33.75,3.021984072238,19.580718654237
33.8,3.023435258345,19.539751088683
33.85,3.028207904713,19.76826383368
33.9,3.030381131131,19.839282184828
33.95,3.026176264262,19.745500998401
34.0,3.024904209694,19.725951114581
34.05,3.019215198853,19.550502310254
34.1,3.021410140961,19.532660751277
34.15,3.018729251712,19.545883390302
34.2,3.020061690827,19.505697411857
34.25,3.013301671403,19.307139174316
34.3,3.006849780695,19.096291288417
34.35,3.005349779649,19.051613362433
34.4,3.004780676458,18.944133939216
34.45,3.002106520888,18.927213673382
34.5,3.001869516683,18.94804461077
34.55,3.000326282234,18.970469032887
34.6,3.002411133566,18.961267404197
34.65,3.008867474232,19.101286246445
34.7,3.004756376971,19.023432549496
34.75,3.00052813827,18.862678158913
34.8,3.010643737014,19.011168345007
34.85,3.000294419419,19.007819923425
34.9,2.998608237721,18.847437258771
34.95,2.999239644509,18.841735313538
35.0,3.001396755416,18.953136510282
35.05,2.99658575801,18.762330829751
35.1,2.998115420008,18.816524463233
35.15,3.000402534422,18.956013874229
35.2,3.000429075517,18.873316007567
35.25,2.999656903158,18.849038386993
35.3,2.999486126198,18.907484284132
35.35,3.006941020568,19.054694648074
35.4,2.998955025694,19.008549302075
35.45,3.009074476679,19.178697820893
35.5,3.003150944426,18.975862463698
35.55,3.009504481598,19.132192513073
35.6,3.000506508087,18.921660214406
35.65,3.000691058369,18.82409044704
35.7,3.005674312295,19.075265624981
35.75,3.011013682392,19.220557642327
35.8,3.0145375323,19.407830526432
35.85,3.010523099092,19.363995052006
35.9,3.010409512342,19.343995978393
35.95,3.012294618901,19.284378448693
36.0,3.010148014787,19.234237532594
36.05,3.011222428666,19.239707648325
36.1,3.015587902161,19.352753372188
36.15,3.010448836168,19.209737862316
36.2,3.007304436262,19.02049305949
36.25,3.011468599809,19.268113508929
36.3,3.013302290356,19.274223210175
36.35,3.007331001176,19.121317628966
36.4,3.00682568419,19.14750252401
36.45,3.008769173218,19.193038293576
36.5,3.002631167621,19.03038994845
36.55,3.005707552779,18.956084536256
36.6,2.995246404343,18.764241585145
36.65,3.001132733761,18.852558869729
36.7,2.998119896267,18.972637790942
36.75,2.999744538233,18.931531767247
36.8,2.997260464172,18.758004754045
36.85,3.000414624644,18.842893594624
36.9,3.002340763929,18.9707669155
36.95,3.003199444411,18.910086449052
37.0,2.997750146191,18.798943283078
37.05,2.989190934862,18.609683045311
37.1,2.999696477377,18.757553173576
37.15,2.994632692346,18.710255239057
37.2,2.984445606056,18.363887286045
37.25,2.985018754885,18.404400234657
37.3,2.990238499845,18.482262448017
37.35,2.98759935265,18.465462334823
37.4,2.992061997411,18.549604026436
37.45,2.993822865893,18.623410267108
37.5,2.993471214894,18.527360555278
37.55,2.984322184689,18.452097459421
37.6,2.984976775596,18.207551136447
37.65,2.982535363304,18.378525693951
37.7,2.996078944405,18.596919412338
37.75,2.986787824094,18.427825792583
37.8,2.981669435496,18.223940371983
37.85,2.975623544758,18.152872342658
37.9,2.983106410569,18.209068405112
37.95,2.980205346411,18.129751298054
38.0,2.974620516382,18.129334238619
38.05,2.981607684704,18.362000160844
38.1,2.984397399841,18.308209799702
38.15,2.97963528623,18.166054817322
38.2,2.975658474294,18.145811027451
38.25,2.982455392063,18.179901173983
38.3,2.981770396425,18.31092193799
38.35,2.978687047083,18.134986332924
38.4,2.976957970012,18.128528980825
38.45,2.979288339232,18.222264225514
38.5,2.982601250686,18.337959962447
38.55,2.984966864391,18.379250661414
38.6,2.989073431724,18.430780150747
38.65,2.992357194098,18.629841071756
38.7,2.994284506597,18.656931863905
38.75,2.994373228998,18.752244366525
